dt1,dt,im,md,valid
2019-05-18 07:57:40,1558166260,/Volumes/T7/planet/mutale/data/20190518_075740_0f4b/20190518_075740_0f4b_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190518_075740_0f4b/20190518_075740_0f4b_3B_AnalyticMS_metadata.xml,TRUE
2019-05-18 07:57:41,1558166261,/Volumes/T7/planet/mutale/data/20190518_075741_0f4b/20190518_075741_0f4b_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190518_075741_0f4b/20190518_075741_0f4b_3B_AnalyticMS_metadata.xml,TRUE
2019-05-19 07:43:48,1558251828,/Volumes/T7/planet/mutale/data/20190519_074348_100a/20190519_074348_100a_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190519_074348_100a/20190519_074348_100a_3B_AnalyticMS_metadata.xml,TRUE
2019-05-19 07:47:07,1558252027,/Volumes/T7/planet/mutale/data/20190519_074707_101e/20190519_074707_101e_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190519_074707_101e/20190519_074707_101e_3B_AnalyticMS_metadata.xml,FALSE
2019-05-20 07:56:25,1558338985,/Volumes/T7/planet/mutale/data/20190520_075625_104b/20190520_075625_104b_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190520_075625_104b/20190520_075625_104b_3B_AnalyticMS_metadata.xml,TRUE
2019-05-20 07:56:26,1558338986,/Volumes/T7/planet/mutale/data/20190520_075626_104b/20190520_075626_104b_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190520_075626_104b/20190520_075626_104b_3B_AnalyticMS_metadata.xml,TRUE
2019-05-23 07:46:22,1558597582,/Volumes/T7/planet/mutale/data/20190523_074622_0f4e/20190523_074622_0f4e_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190523_074622_0f4e/20190523_074622_0f4e_3B_AnalyticMS_metadata.xml,TRUE
2019-05-23 07:55:35,1558598135,/Volumes/T7/planet/mutale/data/20190523_075535_1050/20190523_075535_1050_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190523_075535_1050/20190523_075535_1050_3B_AnalyticMS_metadata.xml,FALSE
2019-05-23 07:55:36,1558598136,/Volumes/T7/planet/mutale/data/20190523_075536_1050/20190523_075536_1050_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190523_075536_1050/20190523_075536_1050_3B_AnalyticMS_metadata.xml,TRUE
2019-05-27 07:46:38,1558943198,/Volumes/T7/planet/mutale/data/20190527_074638_100e/20190527_074638_100e_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190527_074638_100e/20190527_074638_100e_3B_AnalyticMS_metadata.xml,TRUE
2019-05-27 07:46:39,1558943199,/Volumes/T7/planet/mutale/data/20190527_074639_100e/20190527_074639_100e_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190527_074639_100e/20190527_074639_100e_3B_AnalyticMS_metadata.xml,TRUE
2019-05-28 07:45:04,1559029504,/Volumes/T7/planet/mutale/data/20190528_074504_1004/20190528_074504_1004_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190528_074504_1004/20190528_074504_1004_3B_AnalyticMS_metadata.xml,TRUE
2019-05-28 07:45:05,1559029505,/Volumes/T7/planet/mutale/data/20190528_074505_1004/20190528_074505_1004_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190528_074505_1004/20190528_074505_1004_3B_AnalyticMS_metadata.xml,TRUE
2019-05-28 07:55:44,1559030144,/Volumes/T7/planet/mutale/data/20190528_075544_104a/20190528_075544_104a_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190528_075544_104a/20190528_075544_104a_3B_AnalyticMS_metadata.xml,TRUE
2019-05-28 07:55:45,1559030145,/Volumes/T7/planet/mutale/data/20190528_075545_104a/20190528_075545_104a_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190528_075545_104a/20190528_075545_104a_3B_AnalyticMS_metadata.xml,TRUE
2019-05-30 07:46:05,1559202365,/Volumes/T7/planet/mutale/data/20190530_074605_1009/20190530_074605_1009_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190530_074605_1009/20190530_074605_1009_3B_AnalyticMS_metadata.xml,TRUE
2019-07-15 15:46:35,1563205595,/Volumes/T7/planet/mutale/data/20190715_154635_1004/20190715_154635_1004_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190715_154635_1004/20190715_154635_1004_3B_AnalyticMS_metadata.xml,FALSE
2019-07-15 15:46:36,1563205596,/Volumes/T7/planet/mutale/data/20190715_154636_1004/20190715_154636_1004_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190715_154636_1004/20190715_154636_1004_3B_AnalyticMS_metadata.xml,FALSE
2019-07-24 15:46:30,1563983190,/Volumes/T7/planet/mutale/data/20190724_154630_103b/20190724_154630_103b_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190724_154630_103b/20190724_154630_103b_3B_AnalyticMS_metadata.xml,FALSE
2019-08-02 15:47:09,1564760829,/Volumes/T7/planet/mutale/data/20190802_154709_1008/20190802_154709_1008_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190802_154709_1008/20190802_154709_1008_3B_AnalyticMS_metadata.xml,FALSE
2019-08-03 07:48:28,1564818508,/Volumes/T7/planet/mutale/data/20190803_074828_1008/20190803_074828_1008_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190803_074828_1008/20190803_074828_1008_3B_AnalyticMS_metadata.xml,TRUE
2019-08-03 07:49:07,1564818547,/Volumes/T7/planet/mutale/data/20190803_074907_1032/20190803_074907_1032_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190803_074907_1032/20190803_074907_1032_3B_AnalyticMS_metadata.xml,FALSE
2019-08-03 15:44:10,1564847050,/Volumes/T7/planet/mutale/data/20190803_154410_103e/20190803_154410_103e_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190803_154410_103e/20190803_154410_103e_3B_AnalyticMS_metadata.xml,FALSE
2019-08-04 07:45:27,1564904727,/Volumes/T7/planet/mutale/data/20190804_074527_103e/20190804_074527_103e_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190804_074527_103e/20190804_074527_103e_3B_AnalyticMS_metadata.xml,FALSE
2019-08-04 07:45:32,1564904732,/Volumes/T7/planet/mutale/data/20190804_074532_1001/20190804_074532_1001_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190804_074532_1001/20190804_074532_1001_3B_AnalyticMS_metadata.xml,TRUE
2019-08-04 15:57:55,1564934275,/Volumes/T7/planet/mutale/data/20190804_155755_09_1058/20190804_155755_09_1058_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190804_155755_09_1058/20190804_155755_09_1058_3B_AnalyticMS_metadata.xml,FALSE
2019-08-05 07:44:41,1564991081,/Volumes/T7/planet/mutale/data/20190805_074441_1011/20190805_074441_1011_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190805_074441_1011/20190805_074441_1011_3B_AnalyticMS_metadata.xml,TRUE
2019-08-05 07:49:48,1564991388,/Volumes/T7/planet/mutale/data/20190805_074948_1034/20190805_074948_1034_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190805_074948_1034/20190805_074948_1034_3B_AnalyticMS_metadata.xml,FALSE
2019-08-07 07:47:07,1565164027,/Volumes/T7/planet/mutale/data/20190807_074707_0f2e/20190807_074707_0f2e_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190807_074707_0f2e/20190807_074707_0f2e_3B_AnalyticMS_metadata.xml,TRUE
2019-08-07 07:49:30,1565164170,/Volumes/T7/planet/mutale/data/20190807_074930_0f22/20190807_074930_0f22_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190807_074930_0f22/20190807_074930_0f22_3B_AnalyticMS_metadata.xml,FALSE
2019-08-08 07:47:25,1565250445,/Volumes/T7/planet/mutale/data/20190808_074725_1001/20190808_074725_1001_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190808_074725_1001/20190808_074725_1001_3B_AnalyticMS_metadata.xml,FALSE
2019-08-11 07:43:45,1565509425,/Volumes/T7/planet/mutale/data/20190811_074345_0f36/20190811_074345_0f36_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190811_074345_0f36/20190811_074345_0f36_3B_AnalyticMS_metadata.xml,TRUE
2019-08-11 07:45:33,1565509533,/Volumes/T7/planet/mutale/data/20190811_074533_1035/20190811_074533_1035_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190811_074533_1035/20190811_074533_1035_3B_AnalyticMS_metadata.xml,TRUE
2019-08-12 07:43:30,1565595810,/Volumes/T7/planet/mutale/data/20190812_074330_1020/20190812_074330_1020_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190812_074330_1020/20190812_074330_1020_3B_AnalyticMS_metadata.xml,TRUE
2019-08-12 07:48:46,1565596126,/Volumes/T7/planet/mutale/data/20190812_074846_103e/20190812_074846_103e_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190812_074846_103e/20190812_074846_103e_3B_AnalyticMS_metadata.xml,FALSE
2019-08-14 07:37:04,1565768224,/Volumes/T7/planet/mutale/data/20190814_073704_0e2f/20190814_073704_0e2f_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190814_073704_0e2f/20190814_073704_0e2f_3B_AnalyticMS_metadata.xml,TRUE
2019-08-15 10:34:33,1565865273,/Volumes/T7/planet/mutale/data/20190815_103433_0f02/20190815_103433_0f02_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190815_103433_0f02/20190815_103433_0f02_3B_AnalyticMS_metadata.xml,TRUE
2019-08-16 07:47:13,1565941633,/Volumes/T7/planet/mutale/data/20190816_074713_101f/20190816_074713_101f_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190816_074713_101f/20190816_074713_101f_3B_AnalyticMS_metadata.xml,TRUE
2019-08-17 07:47:15,1566028035,/Volumes/T7/planet/mutale/data/20190817_074715_1038/20190817_074715_1038_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190817_074715_1038/20190817_074715_1038_3B_AnalyticMS_metadata.xml,TRUE
2019-08-19 07:45:04,1566200704,/Volumes/T7/planet/mutale/data/20190819_074504_0f3c/20190819_074504_0f3c_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190819_074504_0f3c/20190819_074504_0f3c_3B_AnalyticMS_metadata.xml,TRUE
2019-08-19 09:19:48,1566206388,/Volumes/T7/planet/mutale/data/20190819_091948_79_106b/20190819_091948_79_106b_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190819_091948_79_106b/20190819_091948_79_106b_3B_AnalyticMS_metadata.xml,FALSE
2019-08-24 07:46:36,1566632796,/Volumes/T7/planet/mutale/data/20190824_074636_1021/20190824_074636_1021_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190824_074636_1021/20190824_074636_1021_3B_AnalyticMS_metadata.xml,FALSE
2019-08-24 07:48:07,1566632887,/Volumes/T7/planet/mutale/data/20190824_074807_0f35/20190824_074807_0f35_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190824_074807_0f35/20190824_074807_0f35_3B_AnalyticMS_metadata.xml,TRUE
2019-08-25 07:49:04,1566719344,/Volumes/T7/planet/mutale/data/20190825_074904_1012/20190825_074904_1012_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190825_074904_1012/20190825_074904_1012_3B_AnalyticMS_metadata.xml,FALSE
2019-08-26 07:41:41,1566805301,/Volumes/T7/planet/mutale/data/20190826_074141_0e3a/20190826_074141_0e3a_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190826_074141_0e3a/20190826_074141_0e3a_3B_AnalyticMS_metadata.xml,FALSE
2019-08-27 07:49:02,1566892142,/Volumes/T7/planet/mutale/data/20190827_074902_0f15/20190827_074902_0f15_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190827_074902_0f15/20190827_074902_0f15_3B_AnalyticMS_metadata.xml,TRUE
2019-08-28 07:46:22,1566978382,/Volumes/T7/planet/mutale/data/20190828_074622_100c/20190828_074622_100c_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190828_074622_100c/20190828_074622_100c_3B_AnalyticMS_metadata.xml,TRUE
2019-08-29 09:18:22,1567070302,/Volumes/T7/planet/mutale/data/20190829_091822_63_1062/20190829_091822_63_1062_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190829_091822_63_1062/20190829_091822_63_1062_3B_AnalyticMS_metadata.xml,TRUE
2019-08-30 07:48:19,1567151299,/Volumes/T7/planet/mutale/data/20190830_074819_1006/20190830_074819_1006_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190830_074819_1006/20190830_074819_1006_3B_AnalyticMS_metadata.xml,TRUE
2019-08-30 07:48:20,1567151300,/Volumes/T7/planet/mutale/data/20190830_074820_1006/20190830_074820_1006_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190830_074820_1006/20190830_074820_1006_3B_AnalyticMS_metadata.xml,TRUE
2019-09-02 07:49:59,1567410599,/Volumes/T7/planet/mutale/data/20190902_074959_0f4e/20190902_074959_0f4e_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190902_074959_0f4e/20190902_074959_0f4e_3B_AnalyticMS_metadata.xml,FALSE
2019-09-03 07:45:44,1567496744,/Volumes/T7/planet/mutale/data/20190903_074544_1013/20190903_074544_1013_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190903_074544_1013/20190903_074544_1013_3B_AnalyticMS_metadata.xml,TRUE
2019-09-03 07:50:52,1567497052,/Volumes/T7/planet/mutale/data/20190903_075052_1105/20190903_075052_1105_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190903_075052_1105/20190903_075052_1105_3B_AnalyticMS_metadata.xml,TRUE
2019-09-04 07:49:26,1567583366,/Volumes/T7/planet/mutale/data/20190904_074926_0f31/20190904_074926_0f31_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190904_074926_0f31/20190904_074926_0f31_3B_AnalyticMS_metadata.xml,TRUE
2019-09-04 07:49:27,1567583367,/Volumes/T7/planet/mutale/data/20190904_074927_0f31/20190904_074927_0f31_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190904_074927_0f31/20190904_074927_0f31_3B_AnalyticMS_metadata.xml,FALSE
2019-09-05 09:20:20,1567675220,/Volumes/T7/planet/mutale/data/20190905_092020_76_106b/20190905_092020_76_106b_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190905_092020_76_106b/20190905_092020_76_106b_3B_AnalyticMS_metadata.xml,TRUE
2019-09-10 07:38:52,1568101132,/Volumes/T7/planet/mutale/data/20190910_073852_1048/20190910_073852_1048_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190910_073852_1048/20190910_073852_1048_3B_AnalyticMS_metadata.xml,FALSE
2019-09-10 07:47:38,1568101658,/Volumes/T7/planet/mutale/data/20190910_074738_1005/20190910_074738_1005_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190910_074738_1005/20190910_074738_1005_3B_AnalyticMS_metadata.xml,TRUE
2019-09-11 09:20:40,1568193640,/Volumes/T7/planet/mutale/data/20190911_092040_78_1063/20190911_092040_78_1063_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190911_092040_78_1063/20190911_092040_78_1063_3B_AnalyticMS_metadata.xml,TRUE
2019-09-12 07:47:58,1568274478,/Volumes/T7/planet/mutale/data/20190912_074758_0f17/20190912_074758_0f17_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190912_074758_0f17/20190912_074758_0f17_3B_AnalyticMS_metadata.xml,FALSE
2019-09-16 07:45:34,1568619934,/Volumes/T7/planet/mutale/data/20190916_074534_103c/20190916_074534_103c_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190916_074534_103c/20190916_074534_103c_3B_AnalyticMS_metadata.xml,TRUE
2019-09-17 07:38:18,1568705898,/Volumes/T7/planet/mutale/data/20190917_073818_1054/20190917_073818_1054_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190917_073818_1054/20190917_073818_1054_3B_AnalyticMS_metadata.xml,FALSE
2019-09-17 07:38:24,1568705904,/Volumes/T7/planet/mutale/data/20190917_073824_0e0f/20190917_073824_0e0f_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190917_073824_0e0f/20190917_073824_0e0f_3B_AnalyticMS_metadata.xml,TRUE
2019-09-18 07:38:07,1568792287,/Volumes/T7/planet/mutale/data/20190918_073807_104a/20190918_073807_104a_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190918_073807_104a/20190918_073807_104a_3B_AnalyticMS_metadata.xml,TRUE
2019-09-18 07:44:44,1568792684,/Volumes/T7/planet/mutale/data/20190918_074444_1025/20190918_074444_1025_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190918_074444_1025/20190918_074444_1025_3B_AnalyticMS_metadata.xml,TRUE
2019-09-20 07:38:21,1568965101,/Volumes/T7/planet/mutale/data/20190920_073821_0f4d/20190920_073821_0f4d_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190920_073821_0f4d/20190920_073821_0f4d_3B_AnalyticMS_metadata.xml,TRUE
2019-09-22 07:40:03,1569138003,/Volumes/T7/planet/mutale/data/20190922_074003_0e20/20190922_074003_0e20_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190922_074003_0e20/20190922_074003_0e20_3B_AnalyticMS_metadata.xml,TRUE
2019-09-22 07:40:04,1569138004,/Volumes/T7/planet/mutale/data/20190922_074004_0e20/20190922_074004_0e20_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190922_074004_0e20/20190922_074004_0e20_3B_AnalyticMS_metadata.xml,TRUE
2019-09-27 09:18:16,1569575896,/Volumes/T7/planet/mutale/data/20190927_091816_61_1069/20190927_091816_61_1069_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190927_091816_61_1069/20190927_091816_61_1069_3B_AnalyticMS_metadata.xml,TRUE
2019-09-28 07:48:23,1569656903,/Volumes/T7/planet/mutale/data/20190928_074823_101b/20190928_074823_101b_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190928_074823_101b/20190928_074823_101b_3B_AnalyticMS_metadata.xml,TRUE
2019-09-28 07:48:24,1569656904,/Volumes/T7/planet/mutale/data/20190928_074824_101b/20190928_074824_101b_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190928_074824_101b/20190928_074824_101b_3B_AnalyticMS_metadata.xml,TRUE
2019-09-29 07:47:42,1569743262,/Volumes/T7/planet/mutale/data/20190929_074742_1032/20190929_074742_1032_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20190929_074742_1032/20190929_074742_1032_3B_AnalyticMS_metadata.xml,TRUE
2019-10-29 14:17:32,1572358652,/Volumes/T7/planet/mutale/data/20191029_141732_1048/20191029_141732_1048_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20191029_141732_1048/20191029_141732_1048_3B_AnalyticMS_metadata.xml,FALSE
2020-01-04 07:38:04,1578123484,/Volumes/T7/planet/mutale/data/20200104_073804_0e0f/analytic_udm2/20200104_073804_0e0f_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200104_073804_0e0f/analytic_udm2/20200104_073804_0e0f_3B_AnalyticMS_metadata.xml,TRUE
2020-01-05 08:09:39,1578211779,/Volumes/T7/planet/mutale/data/20200105_080939_95_1058/analytic_udm2/20200105_080939_95_1058_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200105_080939_95_1058/analytic_udm2/20200105_080939_95_1058_3B_AnalyticMS_metadata.xml,TRUE
2020-01-06 07:51:06,1578297066,/Volumes/T7/planet/mutale/data/20200106_075106_1040/analytic_udm2/20200106_075106_1040_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200106_075106_1040/analytic_udm2/20200106_075106_1040_3B_AnalyticMS_metadata.xml,TRUE
2020-01-07 08:07:37,1578384457,/Volumes/T7/planet/mutale/data/20200107_080737_98_1059/analytic_udm2/20200107_080737_98_1059_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200107_080737_98_1059/analytic_udm2/20200107_080737_98_1059_3B_AnalyticMS_metadata.xml,TRUE
2020-01-08 08:09:23,1578470963,/Volumes/T7/planet/mutale/data/20200108_080923_50_105d/analytic_udm2/20200108_080923_50_105d_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200108_080923_50_105d/analytic_udm2/20200108_080923_50_105d_3B_AnalyticMS_metadata.xml,TRUE
2020-01-23 07:21:14,1579764074,/Volumes/T7/planet/mutale/data/20200123_072114_0f2e/analytic_udm2/20200123_072114_0f2e_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200123_072114_0f2e/analytic_udm2/20200123_072114_0f2e_3B_AnalyticMS_metadata.xml,TRUE
2020-01-26 07:16:18,1580022978,/Volumes/T7/planet/mutale/data/20200126_071618_0f21/analytic_udm2/20200126_071618_0f21_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200126_071618_0f21/analytic_udm2/20200126_071618_0f21_3B_AnalyticMS_metadata.xml,TRUE
2020-01-27 07:17:43,1580109463,/Volumes/T7/planet/mutale/data/20200127_071743_104e/analytic_udm2/20200127_071743_104e_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200127_071743_104e/analytic_udm2/20200127_071743_104e_3B_AnalyticMS_metadata.xml,FALSE
2020-01-29 07:48:42,1580284122,/Volumes/T7/planet/mutale/data/20200129_074842_1005/analytic_udm2/20200129_074842_1005_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200129_074842_1005/analytic_udm2/20200129_074842_1005_3B_AnalyticMS_metadata.xml,TRUE
2020-01-31 09:12:10,1580461930,/Volumes/T7/planet/mutale/data/20200131_091210_85_106c/analytic_udm2/20200131_091210_85_106c_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200131_091210_85_106c/analytic_udm2/20200131_091210_85_106c_3B_AnalyticMS_metadata.xml,TRUE
2020-02-01 07:48:14,1580543294,/Volumes/T7/planet/mutale/data/20200201_074814_0f3f/analytic_udm2/20200201_074814_0f3f_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200201_074814_0f3f/analytic_udm2/20200201_074814_0f3f_3B_AnalyticMS_metadata.xml,FALSE
2020-02-14 07:48:24,1581666504,/Volumes/T7/planet/mutale/data/20200214_074824_1005/analytic_udm2/20200214_074824_1005_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200214_074824_1005/analytic_udm2/20200214_074824_1005_3B_AnalyticMS_metadata.xml,FALSE
2020-02-15 07:50:14,1581753014,/Volumes/T7/planet/mutale/data/20200215_075014_1044/analytic_udm2/20200215_075014_1044_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200215_075014_1044/analytic_udm2/20200215_075014_1044_3B_AnalyticMS_metadata.xml,TRUE
2020-02-26 07:52:17,1582703537,/Volumes/T7/planet/mutale/data/20200226_075217_1018/analytic_udm2/20200226_075217_1018_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200226_075217_1018/analytic_udm2/20200226_075217_1018_3B_AnalyticMS_metadata.xml,FALSE
2020-02-27 07:13:49,1582787629,/Volumes/T7/planet/mutale/data/20200227_071349_104a/analytic_udm2/20200227_071349_104a_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200227_071349_104a/analytic_udm2/20200227_071349_104a_3B_AnalyticMS_metadata.xml,FALSE
2020-02-28 08:11:43,1582877503,/Volumes/T7/planet/mutale/data/20200228_081143_72_105a/analytic_udm2/20200228_081143_72_105a_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200228_081143_72_105a/analytic_udm2/20200228_081143_72_105a_3B_AnalyticMS_metadata.xml,TRUE
2020-02-28 08:11:45,1582877505,/Volumes/T7/planet/mutale/data/20200228_081145_76_105a/analytic_udm2/20200228_081145_76_105a_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200228_081145_76_105a/analytic_udm2/20200228_081145_76_105a_3B_AnalyticMS_metadata.xml,TRUE
2020-03-11 09:09:15,1583917755,/Volumes/T7/planet/mutale/data/20200311_090915_20_106a/analytic_udm2/20200311_090915_20_106a_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200311_090915_20_106a/analytic_udm2/20200311_090915_20_106a_3B_AnalyticMS_metadata.xml,TRUE
2020-03-14 07:51:35,1584172295,/Volumes/T7/planet/mutale/data/20200314_075135_1040/analytic_udm2/20200314_075135_1040_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200314_075135_1040/analytic_udm2/20200314_075135_1040_3B_AnalyticMS_metadata.xml,TRUE
2020-03-15 07:19:11,1584256751,/Volumes/T7/planet/mutale/data/20200315_071911_32_2271/analytic_udm2/20200315_071911_32_2271_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200315_071911_32_2271/analytic_udm2/20200315_071911_32_2271_3B_AnalyticMS_metadata.xml,TRUE
2020-03-19 07:19:20,1584602360,/Volumes/T7/planet/mutale/data/20200319_071920_05_2278/analytic_udm2/20200319_071920_05_2278_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200319_071920_05_2278/analytic_udm2/20200319_071920_05_2278_3B_AnalyticMS_metadata.xml,TRUE
2020-03-21 07:19:43,1584775183,/Volumes/T7/planet/mutale/data/20200321_071943_50_2257/analytic_udm2/20200321_071943_50_2257_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200321_071943_50_2257/analytic_udm2/20200321_071943_50_2257_3B_AnalyticMS_metadata.xml,TRUE
2020-03-23 07:51:17,1584949877,/Volumes/T7/planet/mutale/data/20200323_075117_0f15/analytic_udm2/20200323_075117_0f15_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200323_075117_0f15/analytic_udm2/20200323_075117_0f15_3B_AnalyticMS_metadata.xml,TRUE
2020-03-25 07:07:25,1585120045,/Volumes/T7/planet/mutale/data/20200325_070725_0f33/analytic_udm2/20200325_070725_0f33_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200325_070725_0f33/analytic_udm2/20200325_070725_0f33_3B_AnalyticMS_metadata.xml,TRUE
2020-03-26 07:07:15,1585206435,/Volumes/T7/planet/mutale/data/20200326_070715_0f2a/analytic_udm2/20200326_070715_0f2a_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200326_070715_0f2a/analytic_udm2/20200326_070715_0f2a_3B_AnalyticMS_metadata.xml,TRUE
2020-04-01 09:06:10,1585731970,/Volumes/T7/planet/mutale/data/20200401_090610_63_106b/analytic_udm2/20200401_090610_63_106b_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200401_090610_63_106b/analytic_udm2/20200401_090610_63_106b_3B_AnalyticMS_metadata.xml,TRUE
2020-04-07 07:48:36,1586245716,/Volumes/T7/planet/mutale/data/20200407_074836_1040/analytic_udm2/20200407_074836_1040_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200407_074836_1040/analytic_udm2/20200407_074836_1040_3B_AnalyticMS_metadata.xml,TRUE
2020-04-13 07:49:52,1586764192,/Volumes/T7/planet/mutale/data/20200413_074952_100c/analytic_udm2/20200413_074952_100c_3B_AnalyticMS.tif,/Volumes/T7/planet/mutale/data/20200413_074952_100c/analytic_udm2/20200413_074952_100c_3B_AnalyticMS_metadata.xml,TRUE
